10 300 3000
3 292 0.0830977 -1.18007
3 291 0.587792 -0.616703
3 290 -0.58695 -0.0781698
3 289 -0.160917 -0.16476
3 288 -0.596998 -0.385329
3 287 0.128847 -0.298416
3 286 -0.196283 0.163465
3 285 -0.213054 -0.204071
3 284 -0.149567 0.000460004
3 283 0.0457913 -0.0269355
3 282 -0.277364 -0.411806
3 281 -0.600492 0.780555
3 280 0.347624 -0.692717
3 279 -0.768552 0.329717
3 278 -0.193189 -0.4453
3 277 -0.323481 -0.0515128
3 276 0.128806 -0.648039
3 275 -0.187413 -0.445879
3 274 0.508779 0.287339
3 273 0.11319 -0.569031
3 272 0.714091 0.277667
3 271 0.0193967 -0.412458
3 270 0.474449 -0.9763
3 269 -0.0304904 -0.414393
3 268 0.0238624 0.240741
3 267 -0.109136 -0.17447
3 266 -0.97135 -0.837768
3 265 0.013409 0.199143
3 264 0.686448 0.462551
3 263 0.121301 -0.500567
3 262 -0.0134502 -0.449539
3 261 -0.783355 -0.359246
3 260 -0.309883 -0.438881
3 259 -0.865827 -0.737296
3 258 0.712585 -0.612321
3 257 0.256956 0.380123
3 256 0.291564 -0.632201
3 255 -0.609965 -0.680765
3 254 -0.22995 -0.0999166
3 253 0.0763318 -0.00161664
3 252 0.178161 -0.32808
3 251 -1.08578 -1.05866
3 250 0.16353 -0.467017
3 249 -0.197074 -0.661701
3 248 -0.544099 -0.487743
3 247 0.237251 0.170711
3 246 -0.371553 -0.660102
3 245 0.259082 -0.602882
3 244 0.0254255 0.171895
3 243 -0.262537 -0.272573
3 242 -0.111824 -0.599735
3 241 0.51645 0.280525
3 240 0.543678 0.148378
3 239 0.751172 0.0991087
3 238 -0.457091 -0.668375
3 237 -0.63925 -0.357686
3 236 -0.442847 0.0815843
3 235 -0.395478 -0.421952
3 234 0.423676 0.186293
3 233 0.370807 0.199529
3 232 -0.624995 0.188222
3 231 -0.760927 -0.635541
3 230 -0.269992 0.168713
3 229 -0.256251 -0.0566119
3 228 -0.137467 0.148917
3 227 0.493325 -0.161486
3 226 0.524403 -0.132126
3 225 -0.46137 -0.0776851
3 224 -0.38322 0.0401985
3 223 0.364922 -0.469647
3 222 0.0351939 0.447951
3 221 -0.418557 -0.223822
3 220 0.329661 -0.662059
3 219 0.066307 -0.598963
3 218 -0.113444 -0.485593
3 217 -0.54184 0.130716
3 216 -0.33575 0.395606
3 215 0.249211 -1.02174
3 214 0.278874 0.357763
3 213 -0.441732 0.101699
3 212 -0.620805 -0.559883
3 211 -0.534602 0.174111
3 210 0.414475 -0.605072
3 209 0.645499 -0.201905
3 208 -0.455627 -0.47748
3 207 -0.0923139 0.369336
3 206 0.359683 0.526642
3 205 0.116422 -0.415989
3 204 0.564967 -0.726983
3 203 -0.279832 0.0173668
3 202 0.49645 0.47039
3 201 -0.50708 -0.530734
3 200 0.496512 0.264414
3 199 -0.396676 0.493283
3 96 -0.576426 -0.00405651
3 95 -0.1174 -0.230951
3 94 0.519248 -0.746759
3 93 0.612041 0.417813
3 92 0.635924 -0.744959
3 91 -0.572084 0.0682873
3 90 0.05419 -0.219082
3 89 -0.172529 0.500787
3 88 -0.233983 0.429909
3 87 0.386782 -0.874002
3 86 -0.522347 -0.611829
3 85 0.0414886 0.0231314
3 84 0.106495 0.0860944
3 83 0.732707 -0.863555
3 82 0.696473 0.207478
3 81 0.422247 -0.339736
3 80 0.0389502 -0.53791
3 79 -0.446663 0.0864159
3 78 -0.167615 -0.334361
3 77 0.00985978 0.100188
3 76 -0.568315 -0.310804
3 75 -0.0906659 0.236455
3 74 -0.319098 -0.439433
3 73 0.128751 -0.728961
3 72 -0.0134591 -0.755471
3 71 -0.455427 -0.314676
3 70 -0.225211 0.533378
3 69 -0.55002 -0.662566
3 68 -0.456017 -0.56433
3 67 0.0939818 -0.0446853
3 66 -0.910329 -0.124727
3 65 -0.369878 0.027755
3 64 -0.0300943 -0.622726
3 63 -0.0409288 0.076694
3 62 -0.0596619 0.34963
3 61 0.317135 -0.0958699
3 60 0.0647424 -0.00468561
3 59 0.310244 0.246029
3 58 -0.0671263 -0.394666
3 57 -0.0581971 -0.42405
3 56 -0.123623 0.67028
3 55 -0.0493791 0.0775039
3 54 -0.330787 -0.159713
3 53 -0.744223 -0.815545
3 52 0.305579 -0.191816
3 51 -0.460226 -0.273796
3 50 0.342028 -0.30447
3 49 0.731294 -1.05651
3 48 0.43515 0.278778
3 47 0.168942 0.0289989
3 22 -0.206552 0.0166964
3 21 -0.426071 0.344018
3 20 0.383666 -0.334963
3 19 -0.474404 0.104877
3 18 0.056355 0.025538
3 17 -0.44932 -0.150872
3 16 -0.361571 -0.403054
3 15 0.142089 0.354119
3 14 -0.365934 0.418102
3 13 0.112509 0.0563756
3 12 0.0988855 -0.533468
3 11 -0.63352 0.175409
3 4 0.392231 0.338699
3 3 -0.348188 -0.121665
3 2 -0.0820441 -0.768625
3 0 -0.541909 -0.234455
3 1 -0.715831 0.594666
3 5 -0.540106 0.0887671
3 6 -0.418002 0.159795
3 7 0.642685 0.306044
3 8 -0.495313 -0.0809318
3 9 -0.413374 0.450884
3 10 0.224019 -0.329082
3 23 -0.65332 -0.0231926
3 24 -0.853931 -0.3303
3 25 -0.165794 0.185085
3 26 0.45777 -0.610457
3 27 0.402554 0.326262
3 28 0.39663 0.334549
3 29 -0.399322 -0.430348
3 30 0.0944675 -0.500067
3 31 0.0231418 -0.116298
3 32 0.159833 0.0571544
3 33 -0.337393 0.442462
3 34 0.102055 -0.256106
3 35 -0.679455 -0.650715
3 36 -0.291569 -0.533415
3 37 -0.506794 -0.139192
3 38 0.17066 0.0698762
3 39 -0.738581 0.266585
3 40 -0.678209 0.196815
3 41 0.342471 0.203227
3 42 -0.0683616 -0.485864
3 43 0.466355 -1.21258
3 44 0.349599 0.631211
3 45 -0.428707 -0.239247
3 46 -0.616707 -0.705906
3 97 -0.577861 -1.0613
3 98 0.27041 0.0937567
3 99 -0.209134 -0.192997
3 100 0.404608 0.0324651
3 101 0.676845 0.387081
3 102 -0.106924 -0.82026
3 103 0.2943 -0.353457
3 104 0.0665869 -0.247116
3 105 0.378409 -0.494456
3 106 0.57676 0.247012
3 107 0.615599 0.344935
3 108 0.0180923 0.247199
3 109 -0.722976 0.397082
3 110 -0.370614 -0.767494
3 111 0.155535 -0.599174
3 112 0.518925 -0.636543
3 113 0.00656707 -0.461442
3 114 0.286555 -0.520351
3 115 0.112326 -0.416284
3 116 0.75236 -0.308778
3 117 -0.169559 0.432228
3 118 -0.113007 -0.592269
3 119 -0.303051 0.291001
3 120 0.317188 -0.865281
3 121 -0.595486 0.630386
3 122 -0.341546 -0.442364
3 123 0.392855 -1.16138
3 124 -0.398653 0.0218626
3 125 0.695394 -0.71484
3 126 -0.357851 -0.494572
3 127 -0.135918 -0.370992
3 128 0.489228 0.279397
3 129 0.0364067 0.035359
3 130 -0.250577 -0.546364
3 131 0.25494 -0.221776
3 132 0.202848 -0.362587
3 133 -0.0811055 -0.295972
3 134 -0.38107 0.44646
3 135 -0.795221 -1.04598
3 136 -0.713147 -0.075707
3 137 -0.00175192 -0.740016
3 138 -0.169731 -0.640381
3 139 0.0968028 -0.821024
3 140 -0.960901 0.05386
3 141 0.508954 0.27691
3 142 0.0434073 -0.268328
3 143 0.477684 -0.310285
3 144 -0.0822556 0.746122
3 145 0.261502 -1.15991
3 146 -0.470532 -0.265789
3 147 -0.381599 -0.660424
3 148 -0.0630805 -0.804499
3 149 -0.663368 0.526152
3 150 -0.0331319 -0.565598
3 151 0.304817 0.128258
3 152 0.177459 -0.387229
3 153 0.22222 -0.551191
3 154 -0.0741489 -0.0428331
3 155 -0.412238 0.166899
3 156 -0.365653 -0.756438
3 157 -0.0268878 -0.550359
3 158 0.00800667 -0.565724
3 159 -0.169242 0.179595
3 160 -0.0519843 -1.1296
3 161 0.312654 -0.824929
3 162 -0.440899 -0.084235
3 163 0.639583 0.177818
3 164 -0.255 -0.109052
3 165 -0.533882 0.390278
3 166 -0.321314 -0.368512
3 167 0.0618875 -0.176002
3 168 -0.43618 -0.67482
3 169 0.00447412 -0.743672
3 170 0.0795091 -0.763244
3 171 0.410226 -0.852018
3 172 -0.00592615 0.163035
3 173 0.111236 -0.938472
3 174 -0.348316 -0.0722368
3 175 -0.0458886 -0.28958
3 176 0.329999 -0.414923
3 177 -0.182045 0.102545
3 178 -0.186674 -0.782873
3 179 -0.0397026 -0.585735
3 180 -0.498165 -0.0253235
3 181 0.330909 -0.203425
3 182 -0.308943 -0.686623
3 183 0.135081 -0.785851
3 184 0.708611 -0.152619
3 185 -0.539909 -0.411695
3 186 0.627163 0.591779
3 187 0.581489 -0.706449
3 188 -0.572587 -0.255812
3 189 -0.30503 0.196889
3 190 0.0400369 -0.411132
3 191 0.131277 0.0909685
3 192 0.637593 -0.287336
3 193 -0.461871 -0.23983
3 194 -0.388245 -0.119404
3 195 -0.224255 -0.566499
3 196 0.274182 -0.750724
3 197 0.339384 0.429098
3 198 -0.0601889 -0.80402
4 299 -0.418423 0.271156
4 298 0.723433 -0.252862
4 297 -0.739029 -0.323421
4 296 -0.0991228 -0.592033
4 295 -0.0969287 -0.585146
4 294 -0.562061 -0.151137
4 293 0.0270938 0.260648
4 292 0.0333377 -1.28598
4 291 0.568668 -0.700954
4 290 -0.597942 -0.101548
4 289 -0.173319 -0.226027
4 288 -0.61891 -0.409216
4 287 0.116319 -0.349658
4 286 -0.192057 0.129117
4 285 -0.224875 -0.250945
4 284 -0.151056 -0.0348277
4 283 0.0445009 -0.104236
4 282 -0.298431 -0.470033
4 281 -0.582511 0.74099
4 280 0.323414 -0.754525
4 279 -0.770984 0.292441
4 278 -0.213211 -0.485702
4 277 -0.329769 -0.0862093
4 276 0.103086 -0.737807
4 275 -0.208676 -0.488859
4 274 0.526363 0.223474
4 273 0.0921212 -0.631899
4 272 0.736245 0.181831
4 271 -0.000934711 -0.463109
4 270 0.441575 -1.09138
4 269 -0.0488991 -0.460694
4 268 0.0315255 0.193158
4 267 -0.119878 -0.255702
4 266 -1.02459 -0.885209
4 265 0.0209094 0.156437
4 264 0.712833 0.382233
4 263 0.100502 -0.5786
4 262 -0.0320339 -0.514049
4 261 -0.815683 -0.410589
4 260 -0.33149 -0.4723
4 259 -0.911615 -0.778695
4 258 0.697472 -0.714797
4 257 0.275463 0.326648
4 256 0.268967 -0.700992
4 255 -0.645468 -0.727975
4 254 -0.236434 -0.154908
4 253 0.0757 -0.0467976
4 252 0.168755 -0.40382
4 251 -1.15118 -1.11681
4 250 0.146152 -0.526854
4 249 -0.227165 -0.70701
4 248 -0.572624 -0.525407
4 247 0.245795 0.112598
4 246 -0.405001 -0.721803
4 245 0.237824 -0.669902
4 244 0.0317046 0.128834
4 243 -0.276111 -0.307542
4 242 -0.141263 -0.663088
4 241 0.532057 0.21836
4 240 0.556125 0.0704775
4 239 0.764286 0.009551
4 238 -0.492192 -0.722461
4 237 -0.663553 -0.410936
4 236 -0.443331 0.0513758
4 235 -0.418208 -0.464151
4 234 0.436321 0.125701
4 233 0.382587 0.143405
4 232 -0.624793 0.152998
4 231 -0.797908 -0.67656
4 230 -0.266703 0.132798
4 229 -0.26162 -0.0875937
4 228 -0.133353 0.107068
4 227 0.489676 -0.22492
4 226 0.527383 -0.23036
4 225 -0.472035 -0.0982972
4 224 -0.384539 0.0131095
4 223 0.346049 -0.535021
4 222 0.0544626 0.394844
4 221 -0.433792 -0.254349
4 220 0.305735 -0.7347
4 219 0.0422116 -0.670533
4 218 -0.136084 -0.553347
4 217 -0.543558 0.100519
4 216 -0.326 0.372503
4 215 0.208976 -1.12994
4 214 0.296907 0.310095
4 213 -0.443694 0.0669568
4 212 -0.652709 -0.597477
4 211 -0.539086 0.117761
4 210 0.397917 -0.684317
4 209 0.644332 -0.290633
4 208 -0.48056 -0.505893
4 207 -0.0809202 0.323857
4 206 0.382413 0.455139
4 205 0.0986872 -0.477694
4 204 0.541024 -0.823881
4 203 -0.284826 -0.0149293
4 202 0.5232 0.392011
4 201 -0.535727 -0.570524
4 200 0.512866 0.188719
4 199 -0.38234 0.459633
4 96 -0.585175 -0.0404194
4 95 -0.129901 -0.274785
4 94 0.494573 -0.836292
4 93 0.637935 0.320299
4 92 0.61541 -0.850762
4 91 -0.578133 0.0392687
4 90 0.0463054 -0.293042
4 89 -0.156803 0.456389
4 88 -0.218343 0.392266
4 87 0.355797 -0.971611
4 86 -0.554925 -0.664807
4 85 0.0410795 -0.0261095
4 84 0.110186 0.0314996
4 83 0.707388 -0.973155
4 82 0.713824 0.127523
4 81 0.412912 -0.428315
4 80 0.0176062 -0.584786
4 79 -0.449036 0.0654966
4 78 -0.183388 -0.377932
4 77 0.0115957 0.0546201
4 76 -0.587703 -0.352079
4 75 -0.0853876 0.163126
4 74 -0.340306 -0.477828
4 73 0.0969319 -0.802813
4 72 -0.0457197 -0.819418
4 71 -0.473092 -0.341176
4 70 -0.208467 0.491439
4 69 -0.583979 -0.692953
4 68 -0.482954 -0.593753
4 67 0.0954121 -0.0926035
4 66 -0.934504 -0.169597
4 65 -0.37224 0.00154915
4 64 -0.0543672 -0.669465
4 63 -0.0394514 0.037125
4 62 -0.0475831 0.287804
4 61 0.313163 -0.153671
4 60 0.0643182 -0.052039
4 59 0.323361 0.192775
4 58 -0.0862351 -0.472647
4 57 -0.0753133 -0.472205
4 56 -0.0990546 0.608818
4 55 -0.0483759 0.0367186
4 54 -0.342353 -0.211411
4 53 -0.787363 -0.85901
4 52 0.297821 -0.253323
4 51 -0.478963 -0.32461
4 50 0.33556 -0.403747
4 49 0.701529 -1.17371
4 48 0.449574 0.22158
4 47 0.170085 -0.0453464
4 22 -0.210535 -0.0189714
4 21 -0.418333 0.298302
4 20 0.372858 -0.401473
4 19 -0.475298 0.0800003
4 18 0.0567935 -0.0275134
4 17 -0.462651 -0.183339
4 16 -0.3801 -0.431199
4 15 0.156056 0.307109
4 14 -0.352455 0.392721
4 13 0.114946 -0.000434472
4 12 0.0778367 -0.587503
4 11 -0.638782 0.118749
4 4 0.40919 0.268886
4 3 -0.358105 -0.154533
4 2 -0.11702 -0.827379
4 0 -0.562155 -0.290067
4 1 -0.704932 0.559394
4 5 -0.54784 0.0322232
4 6 -0.417337 0.128198
4 7 0.660857 0.233195
4 8 -0.506827 -0.116379
4 9 -0.40239 0.427729
4 10 0.211136 -0.384583
4 23 -0.670263 -0.0671414
4 24 -0.881342 -0.373902
4 25 -0.16067 0.136988
4 26 0.43624 -0.684159
4 27 0.420315 0.248317
4 28 0.415988 0.272387
4 29 -0.420814 -0.473257
4 30 0.0742385 -0.596423
4 31 0.0182808 -0.187398
4 32 0.164923 0.01073
4 33 -0.323463 0.41578
4 34 0.0923955 -0.310743
4 35 -0.715595 -0.682941
4 36 -0.317905 -0.604369
4 37 -0.518183 -0.164939
4 38 0.174573 0.00110648
4 39 -0.742922 0.226031
4 40 -0.677048 0.167215
4 41 0.356004 0.115504
4 42 -0.0881014 -0.531365
4 43 0.425032 -1.33374
4 44 0.38059 0.555826
4 45 -0.448641 -0.281451
4 46 -0.655654 -0.74496
4 97 -0.635633 -1.12723
4 98 0.277608 0.0434735
4 99 -0.220299 -0.239551
4 100 0.408996 -0.0326921
4 101 0.696792 0.316694
4 102 -0.144044 -0.884682
4 103 0.283436 -0.41755
4 104 0.0559958 -0.311742
4 105 0.360005 -0.564223
4 106 0.588224 0.181773
4 107 0.635633 0.268637
4 108 0.0263739 0.200442
4 109 -0.719513 0.362715
4 110 -0.404397 -0.820942
4 111 0.13207 -0.679208
4 112 0.502843 -0.740372
4 113 -0.0123129 -0.511813
4 114 0.267671 -0.578076
4 115 0.0960687 -0.486648
4 116 0.755149 -0.421512
4 117 -0.158466 0.393024
4 118 -0.13994 -0.648048
4 119 -0.296504 0.251427
4 120 0.286458 -0.973097
4 121 -0.580619 0.597136
4 122 -0.36436 -0.513098
4 123 0.352587 -1.27653
4 124 -0.404139 -0.0125645
4 125 0.675464 -0.81717
4 126 -0.386167 -0.555102
4 127 -0.150603 -0.444235
4 128 0.505212 0.222175
4 129 0.0379017 -0.0374378
4 130 -0.274064 -0.582545
4 131 0.249418 -0.295087
4 132 0.191636 -0.42345
4 133 -0.0939935 -0.373281
4 134 -0.366223 0.422882
4 135 -0.85045 -1.10593
4 136 -0.726 -0.113899
4 137 -0.0316838 -0.797265
4 138 -0.200266 -0.688301
4 139 0.0643608 -0.924498
4 140 -0.978119 0.0145562
4 141 0.522351 0.216818
4 142 0.0292069 -0.330454
4 143 0.470916 -0.37647
4 144 -0.0551955 0.679728
4 145 0.219665 -1.2782
4 146 -0.488507 -0.302038
4 147 -0.412756 -0.698653
4 148 -0.0949016 -0.879566
4 149 -0.653893 0.496054
4 150 -0.0568647 -0.659521
4 151 0.311856 0.0629778
4 152 0.163984 -0.441433
4 153 0.199799 -0.612456
4 154 -0.0766549 -0.0812627
4 155 -0.411838 0.135417
4 156 -0.40244 -0.820475
4 157 -0.0524476 -0.619703
4 158 -0.0147272 -0.622154
4 159 -0.164336 0.147564
4 160 -0.1003 -1.22094
4 161 0.284932 -0.907006
4 162 -0.449497 -0.107599
4 163 0.656674 0.10344
4 164 -0.26062 -0.150694
4 165 -0.525312 0.362302
4 166 -0.345085 -0.432192
4 167 0.0524456 -0.258016
4 168 -0.472169 -0.75399
4 169 -0.0246657 -0.814497
4 170 0.0510234 -0.828648
4 171 0.379258 -0.936308
4 172 -0.00305795 0.0928941
4 173 0.0733318 -1.02517
4 174 -0.356958 -0.108156
4 175 -0.0592175 -0.353907
4 176 0.315701 -0.47863
4 177 -0.179825 0.0690785
4 178 -0.221303 -0.837857
4 179 -0.0621779 -0.64436
4 180 -0.506777 -0.0475874
4 181 0.325059 -0.266718
4 182 -0.342881 -0.748369
4 183 0.104814 -0.877891
4 184 0.711995 -0.24815
4 185 -0.561086 -0.436058
4 186 0.660842 0.506785
4 187 0.559204 -0.790429
4 188 -0.588866 -0.280876
4 189 -0.300389 0.163475
4 190 0.0239872 -0.460753
4 191 0.134623 0.00582547
4 192 0.63895 -0.40083
4 193 -0.482221 -0.303879
4 194 -0.39533 -0.148654
4 195 -0.249686 -0.629642
4 196 0.248134 -0.817745
4 197 0.362364 0.349409
4 198 -0.0936169 -0.86391
5 299 -0.415255 0.218393
5 298 0.71986 -0.350867
5 297 -0.766365 -0.372416
5 296 -0.122303 -0.646421
5 295 -0.124253 -0.64495
5 294 -0.575897 -0.181419
5 293 0.0349651 0.205046
5 292 -0.0169246 -1.38923
5 291 0.547586 -0.788568
5 290 -0.610222 -0.128969
5 289 -0.186211 -0.286508
5 288 -0.643126 -0.433531
5 287 0.102932 -0.40569
5 286 -0.190327 0.0923742
5 285 -0.238315 -0.299573
5 284 -0.153569 -0.0708244
5 283 0.036598 -0.182285
5 282 -0.323723 -0.530242
5 281 -0.564493 0.692564
5 280 0.2954 -0.814507
5 279 -0.772143 0.253013
5 278 -0.234508 -0.526928
5 277 -0.335068 -0.124657
5 276 0.0747616 -0.823224
5 275 -0.229947 -0.529973
5 274 0.538099 0.15676
5 273 0.0665976 -0.695243
5 272 0.755173 0.0766205
5 271 -0.0179675 -0.515893
5 270 0.406671 -1.21061
5 269 -0.071068 -0.506528
5 268 0.0391618 0.141562
5 267 -0.13374 -0.335707
5 266 -1.07636 -0.932004
5 265 0.0254859 0.113447
5 264 0.736012 0.300518
5 263 0.0758294 -0.655023
5 262 -0.0550423 -0.579077
5 261 -0.847671 -0.464919
5 260 -0.3546 -0.501207
5 259 -0.957977 -0.82367
5 258 0.679772 -0.822165
5 257 0.289592 0.269828
5 256 0.244545 -0.768575
5 255 -0.683967 -0.772296
5 254 -0.248635 -0.21028
5 253 0.0740943 -0.0946701
5 252 0.151707 -0.481955
5 251 -1.21551 -1.17664
5 250 0.126393 -0.589325
5 249 -0.258801 -0.748628
5 248 -0.601239 -0.567601
5 247 0.249695 0.0528978
5 246 -0.440728 -0.782969
5 245 0.212551 -0.734903
5 244 0.0361722 0.0874076
5 243 -0.291409 -0.349372
5 242 -0.169184 -0.728053
5 241 0.544691 0.158462
5 240 0.564283 -0.00739385
5 239 0.77364 -0.0803278
5 238 -0.527864 -0.77581
5 237 -0.694287 -0.463557
5 236 -0.447721 0.0216098
5 235 -0.442331 -0.506515
5 234 0.445565 0.0639924
5 233 0.39103 0.0841022
5 232 -0.63105 0.119118
5 231 -0.838706 -0.718198
5 230 -0.262308 0.0977549
5 229 -0.268943 -0.122786
5 228 -0.130584 0.0643039
5 227 0.484792 -0.284384
5 226 0.526146 -0.331906
5 225 -0.477589 -0.126234
5 224 -0.388975 -0.0121666
5 223 0.331091 -0.602676
5 222 0.0669487 0.335263
5 221 -0.447307 -0.283376
5 220 0.278411 -0.808712
5 219 0.0130709 -0.747196
5 218 -0.160794 -0.619752
5 217 -0.546097 0.0708957
5 216 -0.313543 0.347134
5 215 0.167234 -1.2384
5 214 0.310622 0.258832
5 213 -0.446893 0.0323669
5 212 -0.684455 -0.632405
5 211 -0.54688 0.0559498
5 210 0.373192 -0.760824
5 209 0.641455 -0.381411
5 208 -0.505271 -0.534353
5 207 -0.0693076 0.279169
5 206 0.404076 0.383568
5 205 0.081564 -0.540036
5 204 0.514732 -0.923002
5 203 -0.288902 -0.0486169
5 202 0.545638 0.309073
5 201 -0.566898 -0.610556
5 200 0.525984 0.108132
5 199 -0.367983 0.421369
5 96 -0.59456 -0.0726009
5 95 -0.141251 -0.326189
5 94 0.465571 -0.923234
5 93 0.662011 0.217921
5 92 0.589316 -0.959744
5 91 -0.582786 0.0132999
5 90 0.0337712 -0.369183
5 89 -0.139818 0.410272
5 88 -0.206762 0.351713
5 87 0.319329 -1.07295
5 86 -0.591919 -0.718523
5 85 0.0381948 -0.0729417
5 84 0.111157 -0.0270252
5 83 0.677823 -1.08348
5 82 0.725712 0.0425889
5 81 0.401445 -0.519998
5 80 -0.00666169 -0.631261
5 79 -0.451475 0.0436075
5 78 -0.202377 -0.427416
5 77 0.0140257 0.00694302
5 76 -0.610324 -0.392521
5 75 -0.0810323 0.0854477
5 74 -0.361598 -0.51511
5 73 0.0652119 -0.881998
5 72 -0.0798621 -0.886255
5 71 -0.491736 -0.367709
5 70 -0.194197 0.443422
5 69 -0.618448 -0.72824
5 68 -0.512393 -0.624519
5 67 0.0904089 -0.136373
5 66 -0.959529 -0.216065
5 65 -0.377142 -0.0254135
5 64 -0.0851895 -0.715958
5 63 -0.0399634 -0.0066233
5 62 -0.0369719 0.224344
5 61 0.309346 -0.213525
5 60 0.0625752 -0.100531
5 59 0.333306 0.141683
5 58 -0.105774 -0.555062
5 57 -0.0992502 -0.521438
5 56 -0.0780318 0.543965
5 55 -0.0472775 -0.00841934
5 54 -0.356966 -0.266522
5 53 -0.836036 -0.896894
5 52 0.293124 -0.316425
5 51 -0.503874 -0.375894
5 50 0.325118 -0.504962
5 49 0.663049 -1.28896
5 48 0.460821 0.162406
5 47 0.168992 -0.12351
5 22 -0.214636 -0.0578613
5 21 -0.41348 0.252279
5 20 0.361271 -0.470721
5 19 -0.476083 0.0557644
5 18 0.0541 -0.0794019
5 17 -0.475179 -0.22113
5 16 -0.404032 -0.463798
5 15 0.170392 0.256269
5 14 -0.341614 0.365901
5 13 0.114272 -0.0600402
5 12 0.0557798 -0.6416
5 11 -0.649148 0.0592628
5 4 0.421331 0.197015
5 3 -0.368799 -0.186644
5 2 -0.15017 -0.883407
5 0 -0.583557 -0.348111
5 1 -0.694554 0.524985
5 5 -0.557989 -0.0248644
5 6 -0.416546 0.092662
5 7 0.675005 0.159238
5 8 -0.51755 -0.155388
5 9 -0.389218 0.403053
5 10 0.197299 -0.437541
5 23 -0.680922 -0.114209
5 24 -0.914966 -0.420073
5 25 -0.160183 0.0851531
5 26 0.41358 -0.755845
5 27 0.434431 0.167118
5 28 0.430182 0.204146
5 29 -0.447724 -0.518525
5 30 0.0506301 -0.694558
5 31 0.00902454 -0.258806
5 32 0.166437 -0.0417761
5 33 -0.311627 0.387633
5 34 0.0812716 -0.366958
5 35 -0.750783 -0.718197
5 36 -0.353581 -0.67496
5 37 -0.531561 -0.190464
5 38 0.176789 -0.067802
5 39 -0.747037 0.185883
5 40 -0.683784 0.13308
5 41 0.364157 0.025674
5 42 -0.110342 -0.575942
5 43 0.378063 -1.45833
5 44 0.407892 0.474564
5 45 -0.4624 -0.326111
5 46 -0.692632 -0.78345
5 97 -0.691283 -1.19513
5 98 0.278817 -0.00749403
5 99 -0.232341 -0.288084
5 100 0.412416 -0.101245
5 101 0.71679 0.244183
5 102 -0.181177 -0.952391
5 103 0.267607 -0.483435
5 104 0.042655 -0.380335
5 105 0.339597 -0.630453
5 106 0.602391 0.113742
5 107 0.653018 0.190754
5 108 0.0345184 0.153385
5 109 -0.718017 0.32373
5 110 -0.441758 -0.870953
5 111 0.10601 -0.760493
5 112 0.480502 -0.847189
5 113 -0.0331 -0.558954
5 114 0.244644 -0.634401
5 115 0.0742455 -0.557594
5 116 0.74936 -0.538623
5 117 -0.144497 0.352072
5 118 -0.169235 -0.706055
5 119 -0.291705 0.210356
5 120 0.250611 -1.08495
5 121 -0.566322 0.561907
5 122 -0.392824 -0.582173
5 123 0.304082 -1.39614
5 124 -0.411323 -0.0531192
5 125 0.650778 -0.921663
5 126 -0.41638 -0.617108
5 127 -0.174146 -0.513936
5 128 0.51733 0.160214
5 129 0.0362558 -0.111945
5 130 -0.297509 -0.618672
5 131 0.239157 -0.370895
5 132 0.175479 -0.485517
5 133 -0.113943 -0.44786
5 134 -0.355223 0.39925
5 135 -0.909227 -1.16383
5 136 -0.743649 -0.151289
5 137 -0.0642527 -0.851299
5 138 -0.229194 -0.727558
5 139 0.0263978 -1.03169
5 140 -0.996083 -0.0315656
5 141 0.534672 0.153888
5 142 0.0148983 -0.394666
5 143 0.459872 -0.445073
5 144 -0.0299071 0.608201
5 145 0.168239 -1.39737
5 146 -0.504979 -0.337483
5 147 -0.44602 -0.738395
5 148 -0.133908 -0.952914
5 149 -0.646324 0.462973
5 150 -0.0865266 -0.753338
5 151 0.318376 -0.00603263
5 152 0.146068 -0.490444
5 153 0.179794 -0.673384
5 154 -0.0836681 -0.1217
5 155 -0.413042 0.101501
5 156 -0.443204 -0.880955
5 157 -0.0790969 -0.690073
5 158 -0.0397313 -0.679987
5 159 -0.161802 0.112769
5 160 -0.149856 -1.31247
5 161 0.250102 -0.991444
5 162 -0.457099 -0.13379
5 163 0.66394 0.0258433
5 164 -0.272388 -0.194897
5 165 -0.516118 0.338512
5 166 -0.367426 -0.497167
5 167 0.0398857 -0.343224
5 168 -0.512171 -0.829067
5 169 -0.0593242 -0.886259
5 170 0.0161782 -0.892906
5 171 0.344651 -1.02053
5 172 -0.000332582 0.0203795
5 173 0.0298564 -1.11656
5 174 -0.363564 -0.143217
5 175 -0.0763951 -0.420645
5 176 0.300109 -0.542927
5 177 -0.181768 0.0344311
5 178 -0.25676 -0.892218
5 179 -0.0896647 -0.702782
5 180 -0.513315 -0.0696227
5 181 0.317138 -0.326985
5 182 -0.378457 -0.809539
5 183 0.0690084 -0.973489
5 184 0.709691 -0.347189
5 185 -0.58266 -0.459187
5 186 0.6894 0.416402
5 187 0.534708 -0.874626
5 188 -0.60757 -0.303198
5 189 -0.298934 0.127557
5 190 0.00513335 -0.50643
5 191 0.137485 -0.0804302
5 192 0.630907 -0.518899
5 193 -0.505653 -0.370852
5 194 -0.406394 -0.180944
5 195 -0.281098 -0.694051
5 196 0.218407 -0.886787
5 197 0.379183 0.266018
5 198 -0.129787 -0.922647
6 299 -0.414013 0.166316
6 298 0.715561 -0.448049
6 297 -0.795371 -0.424668
6 296 -0.152163 -0.701909
6 295 -0.152105 -0.703325
6 294 -0.590569 -0.211299
